feature	cluster	vt_score
SLC19A3	5	2.0882889008211682
SLC1A2	2	2.3789854795422283
SLC1A5	3	3.9620751891647688
SLC1A6	4	2.1056511146932664
SLC22A1	1	3.1541970930180927
SLC22A10	1	3.548405333182843
SLC22A11	1	2.414834926545799
SLC22A12	1	3.826993885765219
SLC22A13	1	2.7834383196363226
SLC22A14	1	2.7482603522506057
SLC22A18	3	2.771229896307956
SLC22A18AS	2	2.0916376099107707
SLC22A2	1	2.290607344952815
SLC22A24	1	2.1725037260683644
SLC22A25	1	3.0025162014182043
SLC22A3	4	3.3582925189131263
SLC22A6	4	2.8997119151906374
SLC22A7	1	3.48912416332436
SLC22A8	1	3.2725325160627183
SLC22A9	1	4.340509327900641
SLC23A1	4	2.1906205652566713
SLC23A3	1	2.7514078116966845
SLC24A2	1	2.7968421922611677
SLC24A4	4	2.7714321255623453
SLC25A18	4	2.5835917252882314
SLC25A21	4	2.389317311943744
SLC25A31	1	2.0186542674795653
SLC25A34	1	4.02596439626196
SLC25A47	1	2.711442687478585
SLC25A48	4	3.2753287031362137
SLC25A53	4	3.637389611108924
SLC26A1	1	2.9501096690444486
SLC26A10	1	2.74981471591692
SLC26A2	2	5.096809462870862
SLC26A8	1	4.395945198180633
SLC27A2	1	2.7051096061735
SLC27A6	4	3.13793769297057
SLC28A1	4	2.8384807550307363
SLC29A2	1	2.059344873139667
SLC2A12	2	2.156453199962188
SLC2A2	1	2.1603575752625312
SLC2A3	3	3.347986202070665
SLC2A5	5	2.8714649725690182
SLC2A7	2	2.984354454586378
SLC30A3	1	2.4499492890706707
SLC32A1	1	3.088733913156313
SLC34A2	5	3.2169175265377796
SLC34A3	1	3.0002843394112912
SLC35F1	2	3.473205890147064
SLC35F3	1	2.20426722187008
SLC35F4	1	2.0876413482009335
SLC35G3	1	3.019440416046347
SLC35G4	1	2.331596733488176
SLC35G5	1	3.5409009251841406
SLC35G6	1	4.071763032476595
SLC36A2	1	2.8974285921309884
SLC37A1	5	2.8117303926079464
SLC37A2	5	2.2587567218413787
SLC38A11	1	3.0530252541464438
SLC38A3	4	2.193258642928628
SLC38A4	3	2.6761001334426235
SLC38A5	4	2.1803851434694446
SLC38A8	1	4.529274979332105
SLC39A2	1	2.0796413646971663
SLC39A4	3	3.6133461795203656
SLC39A5	1	2.475129323654309
SLC39A8	5	2.0000861890667445
SLC3A1	1	2.5745621782363672
SLC43A3	2	2.783770126525518
SLC44A3	5	2.356869049191788
SLC45A2	1	3.280027097344162
SLC46A2	1	3.5182566981154535
SLC47A2	5	3.479849944390417
SLC4A10	1	3.4756511925325526
SLC4A4	2	2.2252645130206368
SLC4A5	1	3.7327103421351167
SLC51A	1	2.091424882975631
SLC51B	5	2.4133695668183055
SLC52A3	5	2.4436563855843834
SLC5A12	4	2.572425082655775
SLC5A2	1	2.5649150111349592
SLC5A3	2	3.667585145032226
SLC5A5	1	4.698227140051557
SLC5A7	1	2.396538844675789
SLC5A9	1	2.2855759706635435
SLC6A1	4	2.1328190738449293
SLC6A11	4	2.0307033185896604
SLC6A12	1	2.412482198778664
SLC6A17	1	3.926582649618751
SLC6A2	1	2.3579475243318972
SLC6A4	1	3.5095706244962495
SLC6A5	1	3.6548933338587504
SLC6A7	1	4.44255390289147
SLC7A13	1	2.4851776542475896
SLC7A4	1	3.8832296652582396
SLC9A2	4	3.4985645044242064
SLC9A3	1	2.599031808108948
SLC9A5	1	2.196202988336426
SLC9A9	5	3.6218644772838657
SLCO1A2	4	3.0769001957632587
SLCO1B1	1	3.9602613970549494
SLCO1B3	1	2.91155879700394
SLCO1C1	4	2.1641247410608133
SLCO2A1	2	2.052604948445115
SLCO2B1	5	2.5888159011848795
SLCO3A1	1	2.684508819070678
SLCO4A1	1	2.769986797849135
SLCO5A1	5	2.5088817183880443
SLFN12L	1	2.6241574342416802
SLFN14	1	2.7057341982078698
SLIT1	4	2.0190285302273505
SLIT2	5	2.3063670953993474
SLITRK2	5	2.73386036315624
SLITRK5	5	2.09335221034852
SLITRK6	4	2.518963826818076
SLN	5	2.42187842151854
SLPI	5	3.3698182985374565
SLURP2	1	2.6134990813151115
SMAD9	4	3.6957418993092674
SMCO1	1	2.494689192827853
SMCO3	3	2.089286418051348
SMCO4	5	2.5199826576283018
SMCP	5	2.9004875577620557
SMIM1	1	2.492799365905117
SMIM10	5	2.3190984625312234
SMIM10L2A	1	2.2664696072737636
SMIM10L2B	1	2.9198233297088314
SMIM17	1	3.1752129926785635
SMIM2	1	2.6607613013354574
SMIM20	2	2.4989973492702227
SMIM21	1	2.226266083837042
SMIM22	1	3.5644558235883546
SMIM23	1	2.1722122022684673
SMIM28	1	2.572401527575701
SMIM3	2	4.601220322881642
SMIM6	1	2.2209303051818474
SMOC1	4	3.3038688002773906
SMPD3	1	4.042299274545474
SMPX	1	3.1837125015375283
SMR3B	1	2.2396303275067386
SMTNL1	1	2.8204213988822073
SMYD1	1	2.2496705303960223
SNAI1	5	2.522994632082545
SNAI2	3	4.624149833371159
SNAP25	1	3.9534184931313243
SNAP91	1	3.1086148803444607
SNCA	1	3.1144630873147796
SNCAIP	4	2.210331396400601
SNCB	1	2.724523033865237
SNCG	1	3.7102501818499745
SNHG28	4	2.450962149448485
SNPH	1	2.139251077860367
SNTG1	1	2.2240184250156534
SNX31	4	3.06974593080838
SOCS3	5	3.3155310964167137
SOD2	5	2.9786492384249064
SOD3	5	3.362462851442794
SOGA3	1	2.5989611139023587
SORCS1	2	3.622233379390092
SORL1	4	2.081713578986386
SOSTDC1	1	2.240484236715503
SOWAHA	1	2.2318360941130067
SOWAHB	1	3.0556276410268417
SOWAHD	5	2.873470426134647
SOX1	4	2.745196782502927
SOX10	5	2.1149356024878885
SOX11	5	2.0261556986150655
SOX13	4	3.0232872037500376
SOX15	4	2.1296606988043054
SOX17	1	2.2720955147815656
SOX2	5	2.540460328531147
SOX21	5	2.4062985356290207
SOX3	5	2.075196751188324
SOX4	4	2.669027365331315
SOX7	1	2.4756618653393723
SOX8	4	2.1085612873262347
SP140L	5	2.38262839855335
SP6	2	2.702681913696638
SP7	1	2.4788621346710733
SP9	4	2.06717396058989
SPACA1	1	2.3220323358151664
SPACA5	4	2.3786646521537316
SPACA5B	4	5.313910759450674
SPACA6	1	3.3414663816070282
SPAG1	5	3.7436735281692535
SPAG11A	1	2.7277997596890584
SPAG11B	1	2.8963588218640792
SPAG17	5	2.3494677244894198
SPAG4	3	2.7078902655614585
SPAG5	3	2.697674945613789
SPAG8	1	2.8665474992770137
SPAM1	1	2.825071731278824
SPANXB1	1	2.2986931111629505
SPANXC	3	3.6151154811926522
SPANXD	5	2.0520007039154935
SPANXN2	1	3.0140086549565996
SPARC	2	3.147398084369552
SPARCL1	5	2.5475091632741234
SPATA12	5	2.1628775558055473
SPATA16	1	2.8028189546918165
SPATA18	2	2.8302640755130715
SPATA19	1	2.0722862882269406
SPATA25	1	3.3502779559387306
SPATA31A3	1	2.193313339252342
SPATA31A5	1	2.345998220742144
SPATA31A6	1	2.399336699219312
SPATA31A7	1	2.523531679488764
SPATA31E1	1	2.455559593532296
SPATA32	1	2.841178985225697
SPATA45	4	2.419291818384113
SPATA46	1	2.9211913386700683
SPATA6	2	2.7461013698750305
SPATA9	4	2.48192743586739
SPATC1	1	2.395540259533788
SPC24	3	3.031657945878583
SPDEF	1	2.8722804004413693
SPDYA	1	4.128184761090729
SPDYE1	1	2.175377972585783
SPDYE16	1	3.8056424998051184
SPDYE2	1	2.9613210490059263
SPDYE2B	1	2.697711204087025
SPDYE3	1	3.1642747486109664
SPDYE5	1	3.615949138787436
SPEM1	1	2.692562952037616
SPESP1	4	2.5869726838751093
SPHAR	3	2.170756969065831
SPHK1	3	2.886491140219685
SPIB	5	2.047033467956807
SPIN2A	1	3.6944219961942077
SPINK8	2	2.877885466724502
SPINK9	4	2.214120046525417
SPINT2	1	3.8916518056956915
SPNS2	1	3.958507259270313
SPON1	4	3.4327318989471616
SPP1	5	3.176680887568902
SPPL2C	1	3.5437190327021733
SPRED3	2	3.015306918680339
SPRR1B	3	2.4627793671976086
SPRR2G	4	2.30859024235644
SPRR5	5	2.1188197672322477
SPRY1	2	4.37229111490434
SPSB4	5	2.3760665103025116
SPTB	1	2.5062200537399075
SPTBN4	1	2.950882115515509
SPX	4	2.4811071999486973
SPZ1	1	2.198149772473248
SQOR	2	2.2755436336762145
SRCIN1	1	3.8950023899533788
SRGN	5	2.0263414543701925
SRMS	1	2.1661355275302587
SRPK3	4	2.4067243337965882
SRPX	2	3.801197620094466
SRRM3	1	2.5982238599347807
SSC5D	3	2.4088481289566843
SSPN	5	2.582563723005513
SSPO	1	3.0604848552930655
SST	1	3.4523592917587465
SSTR2	1	2.8578452701589936
SSTR3	1	2.3499527400224314
SSTR4	1	2.9897875839862285
SSTR5	1	3.4057129942024096
SSX1	3	2.042788802628314
SSX2	3	3.9005960232240806
SSX2B	3	3.5198478659558963
ST14	5	3.536486611005383
ST6GAL1	5	3.0805254347348856
ST6GAL2	4	2.3229603532743996
ST6GALNAC2	2	2.1675892090044457
ST8SIA2	4	2.4614646079655205
ST8SIA4	5	2.5932494852460635
ST8SIA5	2	3.1598446617776372
STAB2	1	2.3941556419042036
STAP1	5	3.630716671282427
STAR	1	4.356663019846306
STBD1	5	2.748455452552182
STC2	3	3.457896618369451
STEAP1	5	3.0040425114471594
STEAP1B	5	2.710483858108775
STEAP2	5	2.331153018987789
STEAP3	2	2.8667832135862756
STEAP4	1	2.665017811907676
STH	1	2.8137805291752214
STK17A	2	4.024028215581885
STKLD1	1	2.8852075058786677
STMND1	1	2.6021489978989227
STON1	5	2.2681505487426
STON1-GTF2A1L	4	2.2152500939423008
STON2	4	2.4085387155218214
STPG2	4	2.0011440488392522
STPG3	1	2.8389041723521373
STRA6	2	3.306247179996554
STRA8	1	3.051368687347252
STRIP2	1	4.093627265420098
STX16-NPEPL1	1	2.0242791811141103
STX19	4	2.1836695603612837
STX1A	1	4.093109592539564
STX1B	1	3.0755377837118187
STXBP5L	1	2.0051991553186204
STYK1	1	3.5046665545633253
SULF1	5	2.1891657293274873
SULF2	5	2.9812685818655265
SULT1A1	1	3.378839890959379
SULT1A2	1	3.572715623558491
SULT1A4	1	2.306588934666765
SULT1C2	1	3.1844723785118187
SULT1E1	3	2.0818165856671937
SULT4A1	1	3.40968912717187
SUMO4	1	3.4855710737069967
SUN5	4	2.1512367244609116
SUSD3	5	2.2581363444167004
SUSD4	5	2.9567130523058553
SUSD5	5	3.728773966746653
SV2B	1	3.0702599541272826
SVIL	3	4.287122276494146
SVOPL	1	3.318369085429719
SYBU	5	3.0532008852593227
SYCN	1	2.1354403889586684
SYCP2L	4	2.499144795720241
SYCP3	1	2.7924842223501622
SYDE2	3	2.108663278094612
SYK	5	2.0768215417972646
SYN1	1	3.5844451437463207
SYN2	1	2.7496809694007425
SYN3	1	2.8942908619792727
SYNC	5	2.816570057174464
SYNDIG1	5	2.0789666506458637
SYNE3	5	2.2699289802923595
SYNE4	1	3.4219414282009453
SYNGR4	1	2.8961900850556606
SYNJ2	3	2.5179427503543277
SYNM	5	2.664652949125129
SYNPR	1	3.7060808830553307
SYP	1	3.6815668336633243
SYPL2	1	2.362162928139752
SYT13	1	2.599800161994979
SYT3	1	2.969994663715518
SYT4	1	2.521066929966248
SYT5	1	4.141203458332519
SYT6	5	2.176702765352277
SYT7	1	3.080152773958331
SYT9	5	2.5493603553917743
SYTL1	1	2.7163000391054797
SYTL3	5	2.649281264445223
SYTL5	2	2.7967976282172553
T	1	2.9036307756013247
TAAR1	1	2.331053437718252
TAAR2	1	2.8347617981227478
TAAR5	1	2.1800693351096996
TAAR6	1	2.2481679291223537
TAAR8	1	2.1730920115449606
TAC1	1	2.868606074922328
TACC3	3	3.411994480871923
TACR1	5	2.416626888212613
TACR2	4	2.1713476485490903
TACR3	1	2.717951882502815
TAGAP	5	2.9307972904685835
TAGLN	3	2.574738929144267
TAL2	5	2.2413919262424615
TAP1	5	2.5469288771128147
TARM1	1	2.018620895654979
TAS1R2	1	2.518736357657101
TAS2R1	3	2.0833763658685314
TAS2R10	4	2.657650942131155
TAS2R20	4	2.030651878416949
TAS2R3	4	2.5583104670202714
TAS2R30	1	2.3434011140689424
TAS2R38	1	3.332900775111313
TAS2R39	1	2.922655526842872
TAS2R41	1	4.162109776617562
TAS2R42	1	2.127660301075193
TAS2R43	1	2.0432852333446045
TAS2R46	1	3.8022589619548124
TAS2R50	1	2.072143051174222
TAS2R60	1	3.51397978754539
TAS2R7	1	2.1829972651473817
TAS2R8	1	3.02520014284622
TAS2R9	1	2.285237502801829
TBC1D26	1	2.3234371430167213
TBC1D29	1	2.8165954346970126
TBC1D3B	1	4.260862615417568
TBC1D3F	1	2.1909676477729203
TBC1D3I	4	2.2067255963190027
TBC1D8B	3	2.757601688347097
TBL1Y	1	2.537926081488711
TBPL2	1	2.326303505047722
TBR1	1	3.7902213335186516
TBX18	3	2.749362772378837
TBX2	3	2.67666139654821
TBX21	5	2.7725682564136545
TBX5	1	2.1489791260647757
TBXA2R	3	2.6703069130738806
TBXAS1	5	2.5138183582781295
TC2N	5	2.420954857332979
TCAF2	2	2.4631858622764127
TCEA3	2	2.711373516789877
TCF19	3	2.2919452135409366
TCF23	5	3.0962540697963012
TCF24	5	2.752328422751327
TCHH	1	3.8759358107633246
TCHHL1	1	2.1352110927658052
TCL1A	1	2.4243489134426186
TCP10	1	2.1865555237777867
TCP10L2	1	3.1039204736262196
TCP11X2	1	3.2012833195427435
TCTE3	1	3.535265494052742
TCTEX1D1	5	2.348927535684453
TCTEX1D4	1	2.0105257569866537
TDO2	5	2.989135122763393
TDRD10	1	2.7449362643675927
TDRD12	1	3.330446174628325
TDRD5	1	3.018755572327053
TDRD6	1	2.087040871567161
TDRD9	1	2.6608788579358467
TEAD2	3	3.804207355371957
TEAD3	3	4.698264464750509
TEAD4	3	3.7169852371410967
TECTB	2	2.7389197491401593
TEDDM1	1	2.395035909936099
TEKT1	5	2.015037254836665
TEKT4	1	2.5482435573857867
TEKT5	1	3.898101347621533
TENM3	4	2.848280941673713
TENM4	5	3.327236866219628
TES	3	2.5676245716622863
TESPA1	1	3.7875849660457397
TEX13A	1	2.5405640444541135
TEX15	4	2.572405972897184
TEX19	3	2.027321071524832
TEX26	5	2.776769103955545
TEX29	1	2.903794687551886
TEX33	1	2.302306397793973
TEX35	1	3.1261167937543597
TEX38	1	2.4774497869161674
TEX50	1	3.2215428197267126
TF	1	2.2848649318942633
TFAP2C	3	3.9088915409293783
TFAP2D	1	2.947263640958457
TFAP2E	1	3.8111741607966017
TFCP2L1	2	3.8285003042968717
TFDP3	1	2.742659462691386
TFEC	5	2.154662292357277
TFF1	4	2.914340850531589
TFPI	5	2.510375192028907
TFPI2	3	4.610540218951883
TGFB1I1	3	4.61269614381031
TGFBI	3	3.1209649787499587
TGFBR2	2	2.3566558772475594
TGFBR3L	1	2.086484812819414
TGIF2LX	1	2.227278626607331
TGIF2LY	1	2.025188050506718
TGM2	2	2.5281980346486126
TGM5	5	2.203421763752382
TH	1	2.264321626975838
THBS1	3	3.836758891000349
THBS2	5	3.0136978675555266
THBS4	2	3.099846523667556
THEG	1	2.884769863849943
THEM5	1	2.405591588033287
THEMIS	1	2.1651730891256387
THPO	1	3.1699279140703824
THRB	2	2.0835206852946184
THRSP	1	3.9846015218151685
THSD7A	5	2.516980609255108
TICRR	3	2.7533013802243387
TIE1	2	2.662710844819378
TIGD3	1	2.2503177667675835
TIGIT	1	2.2372882006238397
TIMD4	1	2.2199163383976184
TIMP3	5	3.426698317200264
TIMP4	5	3.3689921135788223
TISP43	1	2.4168661389483304
TJP3	1	2.8717150535457634
TK1	3	4.845157578555206
TLCD1	2	2.809807105562669
TLCD2	5	2.0729925558799627
TLE2	2	2.132899118026346
TLE6	2	2.1841192814027095
TLL1	4	2.0637947541232715
TLR1	5	2.698554123344471
TLR10	5	2.3748114099564375
TLR2	5	2.609769045615449
TLR5	5	2.6165237235102237
TLR6	5	2.3896724306496044
TLR7	5	2.441195548386067
TLR8	5	2.592759065991465
TLX3	1	2.4212889191362335
TM4SF18	2	2.4468829396076615
TM4SF20	1	2.216656440945474
TM4SF4	3	4.026485324674929
TM6SF1	5	2.6313321576737287
TMC1	4	2.075373470779689
TMC2	1	2.798584680430973
TMC4	1	2.1425766765690906
TMC5	1	3.240919246739994
TMC6	5	2.042323253786918
TMCC2	4	3.3689842358412667
TMCO4	5	2.537917955943227
TMED6	1	2.3285921290353406
TMED7-TICAM2	3	3.038235644183876
TMEFF2	5	2.239428316739827
TMEM102	5	2.3089615878272536
TMEM105	1	3.113651322300102
TMEM114	2	2.5517359184965174
TMEM119	5	3.3700693256280774
TMEM121	2	2.7344163910076973
TMEM121B	1	2.376948061770439
TMEM130	1	2.5095484637805696
TMEM132B	5	2.190936541040186
TMEM132E	5	3.335659160165903
TMEM140	5	2.695056726546042
TMEM144	1	2.8333010486491745
TMEM145	4	2.363021002038134
TMEM150B	1	2.191966651341208
TMEM150C	5	2.507791881508111
TMEM151A	1	3.470042598010023
TMEM154	2	3.48357426599357
TMEM155	1	3.670324561630734
TMEM163	5	2.0559294688380256
TMEM179	1	3.0331109571886175
TMEM184A	1	2.3330294466087205
TMEM190	3	2.862354358187549
TMEM191B	1	4.230986515654654
TMEM191C	1	5.051195534820805
TMEM196	5	2.125193626491536
TMEM2	2	2.6610332560852608
TMEM200A	5	2.8735994272851264
TMEM210	1	3.08332488928845
TMEM213	1	2.2705523828159127
TMEM215	1	2.707708275159386
TMEM216	4	2.922746821331887
TMEM220	5	2.189673935593228
TMEM229B	5	3.291571712686503
TMEM232	4	2.470943946479622
TMEM235	1	3.307522345247016
TMEM236	1	2.8593212114052764
TMEM239	1	2.1513727904631743
TMEM247	1	2.2501201087667826
TMEM249	4	2.396998835384906
TMEM252	4	2.317715407414672
TMEM255A	5	3.568697683082143
TMEM257	5	2.064314131193513
TMEM26	5	2.342235765543859
TMEM265	4	2.732946530924481
TMEM266	1	3.4412904785078116
TMEM30B	2	2.4269738069441185
TMEM31	4	2.9778501408373703
TMEM37	2	2.603646687451576
TMEM40	1	2.241824731413352
TMEM45A	3	2.230658967064183
TMEM51	5	2.4351017981073007
TMEM61	5	2.90669754904522
TMEM63C	1	2.5618715306315822
TMEM71	2	2.628097514583281
TMEM72	1	3.812016901522597
TMEM74	4	3.138319478369666
TMEM74B	1	3.204759270315189
TMEM82	1	3.038771352048787
TMEM88B	5	2.232729140780156
TMEM89	1	2.4885792107566753
TMEM98	4	2.2419495429147744
TMIGD1	1	2.8217619549470028
TMIGD2	5	3.124898378349024
TMOD1	2	2.9537832118535743
TMOD2	2	2.2455095083045538
TMPRSS11F	5	2.867238930449323
TMPRSS13	1	2.9425502024849224
TMPRSS4	1	2.0981498695049643
TMPRSS5	4	2.12126893408908
TMPRSS6	1	2.807754693469824
TMPRSS9	4	2.275001391239868
TMSB15A	5	2.173748263756236
TMTC4	4	3.1673113052283823
TNC	5	3.338447477977902
TNFAIP3	3	3.416184516629969
TNFAIP8	3	4.046492780149838
TNFAIP8L3	5	2.4191325298901414
TNFRSF10A	2	2.2356309945257475
TNFRSF10B	3	4.835277975847871
TNFRSF10C	2	2.2562975728482244
TNFRSF13B	1	2.35670207492644
TNFRSF13C	4	3.445163822457199
TNFRSF14	1	2.522753368169757
TNFRSF19	2	4.043572437257782
TNFRSF1B	5	2.306332117044833
TNFRSF25	1	3.4039000592585333
TNFRSF6B	5	2.6131738169246073
TNFRSF8	2	2.898006547749935
TNFSF10	2	2.3980963249660276
TNFSF13	1	2.189262016535037
TNFSF13B	5	4.476618712595574
TNFSF4	2	2.16353244826597
TNFSF9	1	2.176227599297502
TNIK	5	2.023895065667326
TNK1	1	2.0424922471260527
TNMD	5	2.863033319861346
TNNC1	3	2.5328100042953134
TNNC2	1	3.1590266918068064
TNNI3K	4	2.4142513896499342
TNNT1	4	2.014961811689026
TNNT2	1	3.8585660285872754
TNNT3	1	2.3689280345767836
TNP2	1	2.9495466105107937
TNR	4	2.055678450686158
TNS3	4	2.07535110716431
TNS4	3	3.1756298086576726
TOPAZ1	1	4.781123715663552
TOR4A	5	2.2001222808725793
TOX	4	2.4618911875971503
TOX2	5	2.580866103965968
TP53AIP1	1	2.5933148000579984
TP53INP2	1	2.4478234065841016
TP53TG3	5	2.977338872172183
TP53TG3D	5	2.193407963031305
TP53TG3F	1	2.3199892838180385
TP53TG5	1	3.028259281013742
TP63	5	2.689675382450189
TPBG	3	3.078226796302013
TPD52L3	1	2.5984191797757066
TPH2	1	2.7949846451829083
TPM1	3	4.254806154303023
TPM2	3	3.0119004394410553
TPPP	1	2.704138174908043
TPPP2	4	2.166677266665503
TPPP3	5	3.3805640841165867
TPRG1	5	2.0008953309771695
TPSAB1	1	4.06954667139571
TPSB2	1	3.544915924350446
TPSD1	1	2.0590093575047272
TPTE	5	2.6196705819885984
TPX2	3	3.6876197242287265
TRAF1	1	2.520681863555682
TRAIP	3	2.4987503463948673
TRAM1L1	5	3.3438007798612266
TRDN	1	2.4393647577281157
TREH	1	3.1008343943907803
TREM2	5	2.6631414528376953
TREX2	1	3.3862633173934213
TRH	2	2.368600753327593
TRHR	1	2.702059679315169
TRIB3	3	3.1006353191423686
TRIM15	1	2.101116240004521
TRIM17	1	2.475350631688072
TRIM29	4	2.4916591612004284
TRIM36	4	2.0134492954770646
TRIM40	1	2.4518156662355537
TRIM42	1	2.029892953018723
TRIM43	1	2.1798610713986135
TRIM43B	1	2.69688226900338
TRIM46	1	2.1022071996433813
TRIM47	5	3.935553226253158
TRIM49	1	2.676887279196654
TRIM49C	1	2.0130290001322155
TRIM50	1	2.602171757909402
TRIM54	1	2.9007763720804194
TRIM59	3	2.532708524329931
TRIM6	5	2.9460089859134597
TRIM6-TRIM34	3	3.2949157783034804
TRIM7	3	2.72040183538303
TRIM72	1	4.901574377811897
TRIM74	1	2.3861130482115724
TRIM9	2	2.424734873421992
TRIML1	1	2.5554161002199747
TRIML2	1	3.0907486345726753
TRIP13	3	4.595448311452728
TRIP4	3	2.495268335551188
TRNP1	3	2.074312658160712
TROAP	3	2.7729533648521354
TRPC3	5	2.525930360472631
TRPC5	4	2.4995676331782604
TRPC5OS	5	2.582566756350225
TRPM3	1	2.2107782681037484
TRPM6	1	2.5424550126207586
TRPM8	2	4.662140851160972
TRPV3	1	2.0777571275406266
TSGA13	1	3.318539876711093
TSHR	4	3.7677394234040325
TSLP	3	2.7394836363185067
TSNAXIP1	1	2.2628876730504515
TSPAN1	1	2.459780737254434
TSPAN11	5	2.447237665874646
TSPAN12	5	2.155810110364826
TSPAN18	5	2.97970212838699
TSPAN19	5	2.207691654867243
TSPAN2	5	3.1755630971837365
TSPAN32	1	2.5453108893459406
TSPAN7	2	2.1217896389317255
TSPAN8	5	2.3250157618968994
TSPEAR	1	3.9874749543797856
TSPY1	1	2.7772124001550007
TSPY10	1	2.6422010684934376
TSPY2	1	3.4986327237812507
TSPY3	1	2.5563473384308812
TSPY4	1	3.308583328610622
TSPY8	1	2.4376667032991612
TSPYL2	1	2.929415662817774
TSPYL5	5	2.4311093202229066
TSPYL6	1	3.3205645941213078
TSSK2	1	2.337856191901216
TSSK3	1	2.97525765007965
TSTD1	1	3.665366068245897
TTC12	2	2.1814484762977986
TTC22	1	2.5265127107661853
TTC29	4	2.7150886757784907
TTC30A	2	2.2553390613322253
TTC34	1	4.428776110520828
TTC39A	1	2.780827459657918
TTC9B	1	2.307585471496707
TTLL2	1	2.943067232620451
TTLL6	2	2.174031061139737
TTLL7	1	2.704056939621469
TTLL8	1	2.636314363755883
TTPA	1	2.0555443608468416
TTR	1	2.2051337563326228
TTYH1	4	2.4571618293524784
TUB	4	3.672563297435668
TUBA1C	3	4.355700527971934
TUBA3E	4	2.848908549730861
TUBA4A	1	2.3429904005772104
TUBA4B	1	2.4319166731263135
TUBB1	1	2.682953509549079
TUBB2B	5	2.1200379652756114
TUBB6	3	5.404235210050479
TUFT1	3	2.7319857085565116
TUNAR	1	2.464936615393374
TUSC1	5	2.0006005936339837
TUSC3	3	3.017542650856834
TUSC5	4	3.408608887242003
TWIST1	3	3.092406630455258
TWIST2	3	2.428936382317134
TXNDC8	1	2.3452096987630435
TYMP	5	2.4521116304225843
TYMS	3	2.3652625751051537
TYR	1	3.199813760907747
UBASH3A	5	2.069717705203915
UBASH3B	3	4.892328986433516
UBD	5	2.2545147648448207
UBE2C	3	3.1758280114140662
UBE2L5P	1	3.810509307454419
UBE2QL1	4	2.1591523329539646
UBE2S	3	5.086703076625075
UBE2T	3	3.5356597097082436
UBTFL1	1	2.623660081061278
UBXN10	1	2.773392912735659
UCHL1	5	2.5158116048183543
UCN	1	2.9495159302921397
UGT1A4	1	2.5682889732199077
UGT1A9	1	2.049755975419153
UGT2A3	1	2.2539329328514484
UGT2B10	1	3.3298924016690163
UGT2B11	1	2.3185099295734393
UGT2B4	5	3.1300746438581317
UGT8	5	2.3146981755761264
ULBP3	2	2.03992604960468
UMODL1	4	2.120843801302201
UNC13A	1	2.6145817678221848
UNC13D	1	3.1750594856365133
UNC45B	5	2.0296306807714144
UNC5A	1	2.7905707886137674
UNC5D	2	2.455969768209805
UNC79	1	2.3542011747388885
UPB1	1	3.2827823479093245
UPK1A	3	2.2471202620806214
UPK3B	1	3.1139291030100247
UPP2	4	2.096405749888422
URAD	1	2.6952295848677257
UROC1	1	2.115840424560271
USH1G	4	2.4287725025225773
USHBP1	1	3.31655886100151
USP17L1	1	2.11229609896054
USP17L11	1	2.10757029518659
USP17L7	1	2.303827905582012
USP2	4	2.603900273514856
USP35	1	2.046509880782211
USP43	1	2.4849224800938794
USP44	4	2.4289360390014054
USP51	5	2.8012638932696494
USP54	2	2.657488890826988
USP6	1	3.0777303556812807
UTY	1	2.1297866400431036
VAMP5	5	2.2604263409284666
VAMP8	5	2.696650814067128
VANGL2	4	3.013007657173991
VASH2	4	3.00355377935095
VASN	3	3.2473714869017316
VAT1L	5	2.0622016129742997
VAV3	2	4.898033817878531
VAX1	1	2.091733827468583
VAX2	1	2.1755711833670426
VCAM1	5	2.3732020283434054
VCX3A	1	2.6766420009885676
VCY	1	2.436356578964123
VCY1B	1	2.436356578964123
VDR	3	3.5537030149467976
VEGFD	1	2.7886686466263297
VHLL	1	2.6903741761829276
VIP	1	4.595602650592422
VIPR1	1	2.5026685137411695
VIPR2	4	3.91294396125017
VLDLR	3	2.173427311841343
VMO1	1	2.0246895291539597
VN1R2	1	3.079478984236153
VN1R4	1	2.806259985349805
VNN3	1	3.663432734194039
VPREB1	1	2.255999963146504
VPS37D	4	2.1589344295183697
VRK2	5	2.5247586806934743
VSIG2	1	2.600184275622815
VSIG4	5	3.6038073547675564
VSIR	5	2.457661452490663
VSTM2A	5	2.2534592440835857
VSTM2B	4	2.2228915496897885
VSTM2L	1	2.025985522047329
VSTM5	1	2.579021707995371
VSX1	1	2.1486991243298608
VTCN1	4	2.2820504061211624
VTN	1	4.142401655700618
VWA2	4	2.135510200281358
VWA3A	1	2.393383313400297
VWA5B1	1	2.221250603383702
VWA7	1	3.5113610436346185
VWC2L	1	3.203742274871786
VWF	2	4.059560685169289
WASF3	4	2.4441534388962247
WBP2NL	1	2.1560555898843385
WDR17	4	2.126407215943527
WDR38	5	3.4750314831088853
WDR49	5	2.39617397283133
WDR62	3	2.1871117587569695
WDR66	1	2.296074268516623
WDR78	4	2.5477424231965773
WEE1	2	2.6410962074729603
WEE2	1	2.4957500921747875
WFDC1	1	2.6805876806110023
WFDC10A	1	2.416488329402981
WFDC12	5	2.2792166178831255
WFDC13	4	2.383331496961126
WFIKKN1	1	4.188866474944213
WFIKKN2	4	2.201179821501758
WIF1	1	3.438032315210583
